,households,latitude,longitude,median_house_value,median_income,ocean_proximity,population,total_bedrooms,total_rooms,House_Age
410,335,37.9,-122.28,346800,4.9083,3,819,328.0,2261,1
411,168,37.89,-122.28,327100,5.7912,3,412,169.0,1225,1
412,369,37.89,-122.28,290100,4.5893,3,835,408.0,2315,1
413,306,37.89,-122.28,292000,5.4171,3,722,329.0,2070,1
414,487,37.89,-122.28,270900,4.125,3,1085,473.0,2616,1
415,355,37.89,-122.27,371100,7.266,3,973,366.0,2640,1
416,272,37.89,-122.27,335600,5.3989,3,723,293.0,1978,1
417,362,37.9,-122.26,371300,7.8336,3,903,335.0,2220,1
418,181,37.89,-122.25,344000,6.1593,3,356,195.0,1125,1
419,462,37.89,-122.26,342200,6.381,3,1005,494.0,3078,1
420,504,37.89,-122.26,370900,6.6828,3,1205,531.0,3706,1
421,450,37.89,-122.25,350000,7.5385,3,987,457.0,3000,1
422,448,37.89,-122.25,368600,6.7138,3,1031,460.0,2863,1
423,404,37.88,-122.26,391800,6.2425,3,894,417.0,2551,1
424,377,37.88,-122.26,415300,5.7979,3,823,410.0,2255,1
425,621,37.88,-122.27,284900,4.2813,3,1232,648.0,3360,1
426,367,37.88,-122.27,287500,3.5417,3,669,391.0,1693,1
427,550,37.88,-122.27,272900,3.0132,3,989,592.0,2252,1
428,464,37.88,-122.28,259600,4.1429,3,1058,491.0,2495,1
429,207,37.88,-122.28,254500,4.1912,3,506,200.0,1193,1
430,218,37.88,-122.28,235600,3.9167,3,489,215.0,1172,1
431,388,37.88,-122.29,218400,3.8897,3,824,424.0,2159,1
432,475,37.88,-122.29,229200,3.1065,3,1034,490.0,2365,1
433,425,37.88,-122.29,192100,2.9926,3,920,442.0,1895,1
434,380,37.88,-122.29,179300,3.556,3,841,395.0,1650,1
435,137,37.88,-122.3,187500,1.475,3,749,146.0,453,1
436,98,37.88,-122.3,138800,1.6971,3,208,97.0,409,1
437,100,37.87,-122.3,150000,2.1705,3,228,118.0,503,0
438,128,37.86,-122.3,140600,2.75,3,287,127.0,499,1
439,106,37.85,-122.29,120000,2.5682,3,218,119.0,477,1
440,355,37.88,-122.3,144800,2.9,3,854,376.0,1647,1
441,684,37.87,-122.3,144800,2.2208,3,1695,749.0,3123,1
442,172,37.88,-122.28,245500,3.2344,3,403,188.0,957,1
443,131,37.87,-122.28,200000,3.5156,3,288,132.0,589,1
444,521,37.87,-122.28,173700,1.9805,3,963,548.0,2026,1
445,516,37.87,-122.29,185600,2.6684,3,1129,536.0,1829,1
446,204,37.87,-122.29,182600,3.875,3,386,198.0,895,1
447,406,37.88,-122.28,227900,3.006,3,811,416.0,1909,1
448,675,37.87,-122.28,220700,2.543,3,1293,696.0,3022,1
449,431,37.87,-122.28,212000,2.8676,3,805,446.0,1777,1
450,876,37.88,-122.27,271400,2.1907,3,1372,930.0,2803,1
451,425,37.87,-122.27,268800,1.7778,3,862,439.0,1465,1
452,616,37.88,-122.27,277800,2.52,3,1152,682.0,2619,1
453,249,37.88,-122.26,332500,4.2788,3,483,255.0,1149,1
454,573,37.88,-122.26,338900,2.944,3,1558,604.0,2363,1
455,769,37.88,-122.26,287500,1.725,3,1798,837.0,2604,1
456,123,37.87,-122.25,384600,5.2289,3,266,141.0,685,1
457,422,37.87,-122.25,371400,2.5562,3,2184,465.0,1756,1
458,477,37.87,-122.25,350000,0.949,3,2016,460.0,1204,1
459,250,37.87,-122.25,500001,1.1696,3,1349,236.0,609,1
460,350,37.87,-122.26,175000,1.4012,3,3337,371.0,1087,1
461,949,37.87,-122.26,241700,1.1859,3,1721,998.0,2773,1
462,1000,37.87,-122.27,216700,1.7464,3,1675,1108.0,3218,1
463,350,37.87,-122.27,211300,2.8846,3,707,368.0,1350,1
464,694,37.87,-122.27,210200,2.7372,3,1424,698.0,3084,1
465,189,37.86,-122.28,196400,3.8594,3,393,195.0,938,1
466,339,37.87,-122.28,191700,3.5625,3,828,353.0,1813,1
467,292,37.87,-122.28,182300,2.2788,3,571,300.0,1233,1
468,713,37.87,-122.29,175000,2.537,3,1382,755.0,2539,1
469,321,37.87,-122.29,165900,2.525,3,792,324.0,1267,1
470,372,37.86,-122.29,156900,1.9946,3,815,404.0,1665,1
471,346,37.86,-122.28,164300,2.8214,3,788,367.0,1659,1
472,430,37.87,-122.29,150000,2.6165,3,1145,460.0,2225,1
473,563,37.86,-122.29,150500,1.9483,3,1354,607.0,2485,1
474,445,37.86,-122.28,169900,1.9327,3,958,450.0,2031,1
475,608,37.86,-122.28,147400,1.9798,3,1361,668.0,2932,1
476,449,37.85,-122.28,152700,2.4167,3,1005,472.0,2246,1
477,414,37.86,-122.27,182700,2.5417,3,924,435.0,2052,1
478,358,37.86,-122.28,179300,3.3906,3,780,417.0,1999,1
479,636,37.86,-122.28,157700,2.5652,3,1582,691.0,3007,1
480,568,37.86,-122.28,153100,2.2845,3,1213,550.0,2214,1
481,267,37.86,-122.27,250000,2.6071,3,486,305.0,1088,1
482,175,37.86,-122.27,206300,3.15,3,494,186.0,834,1
483,365,37.86,-122.27,218800,2.6914,3,849,372.0,1769,1
484,548,37.86,-122.27,198200,1.8447,3,1127,583.0,2307,1
485,1742,37.86,-122.26,253600,1.6307,3,3276,1744.0,5161,1
486,794,37.86,-122.26,257400,2.9044,3,1493,832.0,3497,1
487,679,37.86,-122.26,289500,2.9405,3,1461,744.0,3774,1
488,538,37.86,-122.26,241700,3.3893,3,1253,604.0,2888,1
489,459,37.86,-122.25,489600,3.0417,3,1656,517.0,2153,1
490,202,37.86,-122.25,446200,7.0897,3,514,191.0,1389,1
491,295,37.86,-122.25,456300,5.0463,3,719,318.0,1709,1
492,449,37.86,-122.25,336800,1.7652,3,878,444.0,1587,1
493,214,37.86,-122.24,500001,7.8521,3,517,225.0,1668,1
494,496,37.85,-122.24,500001,9.3959,3,1366,474.0,3726,1
495,590,37.86,-122.25,376900,5.3794,3,1316,663.0,4048,1
496,755,37.85,-122.26,309600,3.2619,3,1508,768.0,3618,1
497,815,37.85,-122.27,182300,2.7054,3,1800,920.0,4076,1
498,326,37.85,-122.27,172700,2.2431,3,719,400.0,2077,1
499,255,37.85,-122.27,150800,1.9028,3,675,300.0,1279,1
500,363,37.85,-122.27,153600,1.5817,3,875,426.0,1974,1
501,77,37.85,-122.27,106300,2.2841,3,152,83.0,335,1
502,319,37.85,-122.27,142300,1.3785,3,843,307.0,1375,1
503,132,37.85,-122.28,119400,2.9018,3,281,145.0,610,1
504,204,37.85,-122.28,147900,1.73,3,506,198.0,1025,1
505,466,37.85,-122.28,132900,2.2625,3,1054,484.0,2063,1
506,414,37.84,-122.29,132500,2.2106,3,1017,419.0,1872,1
507,765,37.83,-122.28,126900,2.6997,3,1623,813.0,3108,1
508,2051,37.84,-122.3,143800,4.0018,3,3100,2408.0,7355,1
509,361,37.83,-122.23,500001,7.8772,3,947,379.0,2990,1
510,315,37.82,-122.22,500001,11.8603,3,808,310.0,2492,1
511,335,37.82,-122.22,500001,13.499,3,1018,335.0,2991,1
512,352,37.82,-122.23,500001,12.2138,3,1001,366.0,3242,1
513,369,37.82,-122.23,466100,8.1872,3,1005,381.0,3051,1
514,383,37.82,-122.23,500001,12.3804,3,1192,396.0,3494,1
515,227,37.83,-122.24,457800,5.8948,3,585,246.0,1757,1
516,316,37.83,-122.24,471600,8.1194,3,916,312.0,2449,1
517,179,37.82,-122.23,500001,8.7477,3,556,203.0,1611,1
518,520,37.82,-122.24,398600,6.155,3,1470,517.0,3665,1
519,398,37.82,-122.25,340700,5.883,3,1104,403.0,2474,1
520,518,37.76,-122.23,289900,5.2128,3,1242,516.0,3037,1
521,321,37.76,-122.23,335300,4.7188,3,805,323.0,2269,1
522,162,37.76,-122.23,333000,5.2915,3,378,177.0,1316,1
523,223,37.77,-122.24,241000,2.6411,3,481,235.0,1153,1
524,160,37.77,-122.23,189600,3.3214,3,409,179.0,772,1
525,373,37.77,-122.24,206300,3.6417,3,885,386.0,1711,1
526,567,37.77,-122.25,215700,3.0161,3,1468,566.0,2650,1
527,215,37.77,-122.25,210200,3.1771,3,482,220.0,1038,1
528,264,37.77,-122.25,208800,3.4531,3,825,320.0,1527,1
529,158,37.77,-122.25,197900,4.3098,3,429,157.0,859,1
530,208,37.78,-122.26,201300,3.3438,3,528,217.0,970,1
531,216,37.78,-122.26,190800,2.9213,3,496,239.0,1045,1
532,265,37.78,-122.27,207900,2.6806,3,718,280.0,1408,1
533,265,37.78,-122.27,215300,3.7708,3,630,264.0,1222,1
534,286,37.78,-122.27,212900,3.9444,3,723,263.0,1169,1
535,486,37.78,-122.27,292700,5.2601,3,959,535.0,2020,1
536,855,37.79,-122.28,275000,2.5444,3,3668,869.0,4145,1
537,355,37.77,-122.3,200000,2.6447,3,2037,368.0,2038,1
539,300,37.78,-122.29,102200,1.9427,3,821,309.0,1241,1
540,347,37.77,-122.28,220800,2.9688,3,870,363.0,1468,1
541,966,37.77,-122.28,242800,3.75,3,1901,1073.0,3997,1
542,663,37.76,-122.29,265400,5.1702,3,1243,763.0,2873,1
543,327,37.78,-122.28,219000,2.5139,3,730,306.0,1487,1
544,299,37.77,-122.26,282100,2.9732,3,793,350.0,1670,1
545,434,37.77,-122.27,372000,5.5337,3,1033,388.0,2252,1
546,363,37.77,-122.27,225800,4.1667,3,872,377.0,1731,1
547,457,37.77,-122.27,220800,2.7115,3,849,481.0,1710,1
548,518,37.77,-122.27,234500,3.3269,3,1121,559.0,2388,1
549,445,37.77,-122.25,254200,3.2685,3,872,458.0,2156,1
550,297,37.77,-122.26,351800,4.7778,3,637,315.0,1565,1
551,340,37.77,-122.26,275000,4.226,3,663,371.0,1704,1
552,172,37.77,-122.26,405400,3.3571,3,411,168.0,1210,1
553,413,37.77,-122.26,228100,2.9899,3,915,444.0,2097,1
554,477,37.77,-122.26,234000,2.875,3,921,479.0,1848,1
555,266,37.77,-122.24,162500,2.3882,3,585,284.0,955,1
556,1053,37.77,-122.25,243400,2.975,3,2086,1110.0,4329,1
557,535,37.76,-122.23,273800,5.1039,3,1303,542.0,3011,1
558,176,37.76,-122.23,248500,4.1458,3,374,185.0,1049,1
559,472,37.76,-122.24,244000,3.4762,3,979,516.0,2504,1
560,446,37.76,-122.24,240900,2.6833,3,827,471.0,1846,1
561,253,37.76,-122.23,306300,5.75,3,658,246.0,1705,1
562,268,37.75,-122.23,240000,3.9632,3,654,289.0,1542,1
564,797,37.75,-122.24,286600,4.8711,3,1499,753.0,4051,1
565,522,37.76,-122.24,266700,3.0718,3,1128,581.0,2646,1
566,492,37.76,-122.24,229800,3.6719,3,1110,525.0,2428,1
567,415,37.76,-122.24,229300,4.6094,3,1119,436.0,2567,1
568,1235,37.73,-122.24,228400,4.5213,3,2930,1249.0,7031,1
569,390,37.74,-122.25,206200,4.4562,3,897,365.0,1914,1
570,2718,37.72,-122.24,350700,7.611,3,7427,2885.0,18634,0
571,1312,37.73,-122.27,231000,3.2689,3,2973,1379.0,5785,1
572,632,37.76,-122.25,252900,3.567,3,1340,648.0,2876,1
573,1484,37.74,-122.27,353900,3.6875,3,2974,1554.0,6909,1
574,1151,37.77,-122.27,291700,4.7695,3,2690,1270.0,5679,1
575,326,37.75,-122.28,100000,3.1972,3,583,365.0,1156,1
576,2007,37.77,-122.06,341600,7.2634,3,5781,2045.0,14316,1
577,512,37.73,-122.06,412500,7.0568,3,1738,467.0,3596,0
578,529,37.71,-122.06,248600,4.635,3,1478,570.0,3541,1
579,270,37.71,-122.07,254900,5.3015,3,746,302.0,1808,1
580,455,37.71,-122.07,241500,4.9801,3,1235,480.0,2879,1
581,484,37.72,-122.07,295200,5.4834,3,1411,477.0,3204,1
582,521,37.72,-122.08,340400,6.187,3,1368,531.0,3866,1
583,367,37.72,-122.08,274700,5.6194,3,1048,368.0,2476,1
584,365,37.71,-122.08,238600,5.4639,3,1004,350.0,2211,1
585,367,37.71,-122.09,266400,5.1498,3,1086,387.0,2663,1
586,350,37.72,-122.1,330200,5.8382,3,922,366.0,2599,1
587,819,37.71,-122.11,206800,4.65,3,1950,824.0,4569,1
588,595,37.7,-122.1,209200,4.3819,3,1413,622.0,2973,1
589,568,37.69,-122.1,195800,3.7222,3,1444,625.0,3115,1
590,269,37.71,-122.09,253500,5.2855,3,749,282.0,1843,1
591,329,37.7,-122.09,241800,4.3375,3,867,336.0,2053,1
592,1035,37.71,-122.1,252500,5.2131,3,2723,1073.0,6740,1
593,263,37.7,-122.09,263900,6.005,3,731,269.0,1751,1
594,301,37.71,-122.08,227000,5.0519,3,781,295.0,1663,1
595,652,37.71,-122.08,220900,4.8237,3,1784,657.0,3716,1
596,410,37.7,-122.08,259300,5.2497,3,1156,447.0,2718,1
597,277,37.7,-122.07,232500,4.125,3,645,272.0,1420,1
598,315,37.7,-122.06,231600,4.6005,3,821,310.0,1893,1
599,770,37.7,-122.06,209400,3.5187,3,1912,790.0,3906,1
600,694,37.7,-122.07,223200,3.0,3,1487,736.0,3400,1
601,710,37.7,-122.08,209900,3.4934,3,1645,758.0,3402,1
602,1051,37.7,-122.09,208200,2.9861,3,2239,1107.0,4413,1
603,552,37.69,-122.07,203800,2.5362,3,1021,618.0,2304,1
604,467,37.69,-122.08,195700,3.3021,3,1105,499.0,2350,1
605,1295,37.69,-122.07,190500,3.0964,3,2999,1309.0,5914,1
606,284,37.69,-122.08,181000,2.8512,3,740,324.0,1575,1
607,244,37.69,-122.08,184900,3.3478,3,629,274.0,1414,1
608,205,37.68,-122.08,190800,2.3958,3,314,202.0,848,1
609,668,37.68,-122.08,242200,3.5295,3,1479,685.0,3051,1
610,800,37.69,-122.09,188300,4.8036,3,1732,817.0,4296,1
611,550,37.74,-122.15,183500,3.851,3,1338,557.0,2898,1
612,192,37.74,-122.14,204200,4.0662,3,440,201.0,1071,1
613,393,37.73,-122.14,251900,4.6042,3,922,403.0,2619,1
614,288,37.74,-122.15,187500,2.2,3,611,316.0,1494,1
615,412,37.73,-122.16,198200,4.1164,3,994,416.0,2260,1
616,230,37.74,-122.15,219000,3.95,3,545,223.0,1394,1
617,143,37.73,-122.15,275000,4.9135,3,317,129.0,1028,1
618,736,37.73,-122.15,245400,2.8355,3,1573,819.0,3758,1
619,435,37.73,-122.17,177500,3.25,3,925,470.0,2163,1
620,385,37.73,-122.16,171600,2.8301,3,768,408.0,1699,1
621,292,37.73,-122.17,183300,3.7159,3,620,289.0,1555,1
622,207,37.73,-122.16,175000,2.5625,3,425,206.0,1114,1
623,305,37.72,-122.18,156700,3.8047,3,1003,313.0,1498,1
624,135,37.71,-122.18,157500,3.375,3,519,147.0,726,1
625,198,37.71,-122.17,179800,3.244,3,481,200.0,890,1
626,519,37.7,-122.18,205500,4.0268,3,1209,533.0,2639,1
627,525,37.7,-122.18,178900,3.3906,3,1398,554.0,2562,1
628,58,37.71,-122.19,262500,5.5461,3,158,69.0,361,1
629,664,37.72,-122.17,165000,3.371,3,1817,659.0,3008,1
630,289,37.72,-122.17,159700,3.5313,3,766,284.0,1369,1
631,328,37.72,-122.17,158300,3.663,3,814,398.0,1692,0
632,239,37.72,-122.16,144800,2.875,3,618,245.0,1007,1
633,789,37.72,-122.17,166300,4.0202,3,2139,814.0,3783,1
634,253,37.71,-122.16,191000,4.5553,3,632,242.0,1507,1
635,134,37.71,-122.16,175000,3.4643,3,366,132.0,666,1
636,485,37.72,-122.16,137500,3.3431,3,877,601.0,2229,0
637,573,37.73,-122.15,141700,2.1898,3,830,587.0,2215,1
638,379,37.72,-122.15,210900,2.9097,3,739,372.0,1616,1
639,266,37.72,-122.15,198300,3.375,3,540,251.0,1190,1
640,962,37.72,-122.15,157400,2.8125,3,2024,1047.0,4169,1
641,334,37.73,-122.14,264700,5.0,3,823,320.0,2024,1
642,353,37.73,-122.14,218400,3.0673,3,711,394.0,1723,1
643,368,37.73,-122.14,235100,3.8125,3,931,390.0,2264,1
644,270,37.73,-122.13,341800,6.9096,3,686,268.0,1996,1
645,397,37.72,-122.13,367300,7.912,3,1030,394.0,2862,1
646,392,37.72,-122.13,243500,3.8393,3,976,383.0,2183,1
647,210,37.71,-122.12,167900,4.0,3,552,207.0,1037,1
648,171,37.72,-122.13,371200,6.5095,3,340,153.0,1134,1
649,132,37.72,-122.14,218900,3.5156,3,288,132.0,786,1
650,248,37.72,-122.14,202700,2.983,3,555,253.0,1397,1
651,444,37.72,-122.13,186200,3.524,3,1006,451.0,2315,1
652,346,37.71,-122.13,188900,3.1103,3,776,339.0,1613,1
653,270,37.71,-122.13,180000,3.5781,3,609,298.0,1421,1
654,1352,37.71,-122.15,202700,3.1682,3,2441,1526.0,5778,1
655,789,37.71,-122.14,181700,2.6101,3,1364,866.0,3094,1
656,1044,37.71,-122.14,166800,3.6932,3,2197,1007.0,3905,1
657,544,37.7,-122.13,183700,3.4583,3,1333,557.0,3046,1
658,703,37.7,-122.13,218000,3.9032,3,1810,710.0,3516,1
659,183,37.71,-122.15,191500,4.0208,3,531,178.0,998,1
660,261,37.7,-122.15,194700,3.5547,3,672,244.0,1464,1
661,330,37.7,-122.14,187200,4.5859,3,695,292.0,1463,1
662,998,37.7,-122.13,223100,2.6321,3,2162,1054.0,4124,1
663,643,37.69,-122.13,271300,3.395,3,1216,769.0,2380,1
664,239,37.7,-122.14,194100,3.9702,3,606,228.0,1266,1
665,379,37.7,-122.16,190400,5.0043,3,1203,391.0,2239,1
666,301,37.69,-122.14,189100,4.4659,3,874,317.0,1571,1
667,222,37.69,-122.15,184600,3.6625,3,637,221.0,1246,1
668,276,37.69,-122.15,197300,3.8864,3,703,287.0,1501,1
669,229,37.7,-122.15,192600,3.4583,3,733,252.0,1468,1
670,228,37.69,-122.16,192200,3.7813,3,625,219.0,1118,1
671,225,37.7,-122.16,194600,2.9917,3,568,208.0,1097,1
672,311,37.7,-122.16,193500,4.4375,3,836,303.0,1719,1
673,362,37.7,-122.17,202600,4.0,3,952,365.0,1755,1
674,352,37.68,-122.16,83300,2.3869,3,568,348.0,1687,1
675,366,37.69,-122.17,212600,4.7609,3,1125,391.0,2262,1
676,401,37.68,-122.18,187800,5.4858,3,840,407.0,2087,0
677,283,37.69,-122.16,205700,4.3971,3,796,278.0,1480,1
678,267,37.69,-122.15,192900,4.0109,3,863,273.0,1545,1
679,486,37.68,-122.15,205200,4.3864,3,1349,447.0,2632,1
680,383,37.68,-122.15,213400,4.2841,3,929,443.0,2261,1
681,335,37.69,-122.15,183600,5.1312,3,957,308.0,1670,1
682,555,37.69,-122.14,178400,2.9958,3,1093,535.0,2141,1
683,607,37.68,-122.14,219200,3.6364,3,1489,613.0,3337,1
684,628,37.68,-122.14,183100,2.7955,3,1561,716.0,3184,1
685,485,37.69,-122.1,157100,2.9507,3,1256,500.0,2341,1
686,279,37.69,-122.12,157800,3.4375,3,695,269.0,1197,1
687,237,37.69,-122.13,161700,2.875,3,560,278.0,1131,1
688,289,37.71,-122.12,152100,3.0345,3,632,284.0,1164,1
689,750,37.7,-122.12,144900,2.679,3,1849,787.0,3495,1
690,538,37.7,-122.12,179900,2.9922,3,1287,617.0,2488,1
691,536,37.69,-122.12,179100,4.1042,3,1580,508.0,2681,1
692,579,37.7,-122.12,159900,2.5833,3,1571,635.0,2495,1
693,443,37.7,-122.11,161400,2.1552,3,828,461.0,1689,1
694,338,37.7,-122.11,170400,2.3274,3,835,306.0,1298,1
695,724,37.7,-122.11,137500,2.4206,3,1765,789.0,2693,1
697,618,37.69,-122.11,155200,2.6464,3,1562,651.0,2444,1
698,309,37.69,-122.11,160900,3.4643,3,768,310.0,1472,1
699,472,37.69,-122.12,167300,2.3973,3,1140,560.0,2227,0
700,31,37.69,-122.03,340000,6.5,3,83,25.0,200,1
701,171,37.64,-121.97,431000,6.0574,0,485,194.0,1283,1
702,573,37.63,-122.02,301100,3.8958,3,1189,590.0,2445,0
703,249,37.63,-122.04,241900,4.7813,3,586,236.0,1307,1
704,792,37.63,-122.05,162500,3.2829,3,2240,936.0,3785,0
705,352,37.66,-122.04,299200,5.3169,3,867,357.0,2031,0
706,1288,37.65,-122.04,315500,6.2579,3,3827,1326.0,8299,0
707,1294,37.68,-122.05,216800,5.1701,3,3827,1279.0,7518,1
708,431,37.68,-122.07,218100,3.25,3,1280,426.0,1815,1
709,1047,37.68,-122.06,170300,3.1796,3,2667,1207.0,5367,1
710,137,37.68,-122.08,275000,2.4196,3,253,370.0,1167,1
711,607,37.68,-122.08,184100,2.6563,3,1401,682.0,2607,1
712,152,37.67,-122.08,160000,0.9637,3,233,168.0,493,1
713,308,37.67,-122.09,175000,2.3357,3,673,305.0,1252,1
714,314,37.68,-122.09,197500,3.5114,3,704,353.0,1382,1
715,120,37.69,-122.09,150000,3.3125,3,273,110.0,500,1
716,540,37.68,-122.09,205600,2.4042,3,1120,538.0,2333,1
717,467,37.68,-122.09,170300,2.8322,3,1105,463.0,1834,1
718,293,37.68,-122.09,190900,2.5156,3,569,348.0,1415,1
719,324,37.68,-122.1,196900,3.4032,3,691,342.0,1352,1
720,448,37.68,-122.1,174000,2.535,3,1109,503.0,2116,1
721,465,37.68,-122.11,170200,2.5772,3,1197,481.0,1976,1
722,400,37.68,-122.1,180900,3.0962,3,1061,413.0,1779,1
723,903,37.67,-122.1,150500,2.9564,3,2479,897.0,3659,1
724,389,37.68,-122.1,167100,3.125,3,1162,428.0,1892,1
725,448,37.68,-122.12,148900,2.95,3,1146,484.0,1958,1
726,267,37.68,-122.12,196400,4.38,3,724,253.0,1553,1
727,375,37.68,-122.12,191100,4.0417,3,975,394.0,2412,1
728,370,37.67,-122.11,187500,3.8,3,952,389.0,2110,1
729,399,37.68,-122.12,180600,3.4839,3,1159,401.0,2179,1
730,422,37.68,-122.13,182800,4.0588,3,1129,445.0,2457,1
731,401,37.68,-122.13,179300,4.1974,3,1175,399.0,2147,1
732,328,37.68,-122.13,179400,3.6,3,924,340.0,1676,1
733,538,37.68,-122.14,210300,4.267,3,1424,518.0,2976,1
734,500,37.67,-122.14,192300,4.2386,3,1366,533.0,3036,1
735,390,37.67,-122.15,198100,5.5797,3,1171,398.0,2472,1
736,243,37.67,-122.14,196200,4.0682,3,641,249.0,1487,1
737,332,37.67,-122.13,181600,3.1734,3,880,347.0,2012,1
739,543,37.67,-122.14,188300,4.8125,3,1495,534.0,3156,1
740,317,37.67,-122.13,184000,3.8676,3,914,318.0,1748,1
741,694,37.67,-122.12,184700,3.9395,3,1798,681.0,3429,1
742,665,37.67,-122.13,179900,3.2434,3,1625,703.0,3592,1
743,224,37.67,-122.11,167200,3.0917,3,599,247.0,1035,1
744,703,37.67,-122.11,165400,3.0645,3,2037,811.0,3028,1
745,603,37.67,-122.09,154000,2.7019,3,1854,655.0,2431,1
746,478,37.67,-122.09,153500,3.1115,3,1408,500.0,2069,1
747,271,37.66,-122.09,135400,3.4722,3,766,313.0,1340,1
748,274,37.66,-122.09,158300,2.2222,3,725,259.0,1160,1
749,340,37.68,-122.05,240700,6.1104,3,1019,318.0,2015,1
750,743,37.67,-122.06,180700,4.2733,3,1830,816.0,3882,1
751,616,37.67,-122.07,230600,3.2465,3,1469,671.0,3239,1
752,624,37.67,-122.07,210800,3.2417,3,1198,739.0,2932,1
753,394,37.67,-122.07,165300,3.875,3,1039,409.0,2104,1
754,242,37.67,-122.04,254200,6.0501,3,690,251.0,1694,1
755,415,37.67,-122.04,332600,6.8233,3,1155,419.0,3000,1
756,384,37.66,-122.04,350000,6.3501,3,1066,348.0,2419,1
757,587,37.66,-122.07,161200,2.6719,3,1255,610.0,2280,1
758,1042,37.66,-122.07,179300,3.875,3,2461,1168.0,5031,1
759,356,37.66,-122.08,154300,2.5625,3,1063,372.0,1547,1
760,740,37.65,-122.07,161800,3.016,3,2181,790.0,3300,1
761,1299,37.65,-122.08,161900,2.7694,3,3069,1439.0,5018,1
762,374,37.65,-122.08,165400,3.6818,3,1093,393.0,1813,1
763,437,37.66,-122.08,166600,2.1382,3,1349,436.0,1997,1
764,206,37.66,-122.1,149700,3.7303,3,599,191.0,901,1
765,149,37.66,-122.1,162100,3.875,3,480,142.0,686,1
766,448,37.66,-122.1,152600,3.0489,3,1293,464.0,1954,1
767,634,37.65,-122.09,195200,2.8203,3,1414,722.0,2630,1
768,184,37.65,-122.09,190600,4.3897,3,543,192.0,1130,1
769,194,37.65,-122.09,193800,4.7143,3,572,200.0,1184,1
770,112,37.66,-122.1,200600,4.6875,3,342,115.0,656,1
771,603,37.66,-122.11,150000,3.2091,3,2332,643.0,2544,1
772,234,37.66,-122.1,185300,4.275,3,768,225.0,1305,1
773,299,37.66,-122.11,172700,4.1302,3,913,316.0,1755,1
774,643,37.66,-122.11,174100,3.09,3,1726,652.0,2843,1
775,501,37.65,-122.1,194400,4.5417,3,1185,494.0,2538,1
776,278,37.64,-122.1,206700,4.6635,3,735,311.0,1784,1
777,319,37.65,-122.1,204500,4.4427,3,796,327.0,1797,1
778,82,37.65,-122.1,175000,4.5303,3,252,76.0,410,1
779,25,37.65,-122.12,137500,2.375,3,86,27.0,162,1
780,1946,37.63,-122.1,187200,3.8171,3,5613,2031.0,9963,1
781,467,37.61,-122.1,173600,4.5281,3,1727,458.0,2361,1
782,183,37.66,-122.13,163000,4.3456,3,407,167.0,862,1
783,734,37.65,-122.11,331600,3.4861,3,2041,808.0,4335,1
784,301,37.64,-122.11,197600,5.2312,3,854,280.0,1487,1
785,746,37.64,-122.11,197900,3.6708,3,1907,849.0,3592,0
786,77,37.64,-122.12,228100,3.8875,3,264,102.0,432,1
787,249,37.63,-122.09,189500,3.9167,3,735,242.0,1457,1
788,292,37.64,-122.09,184200,3.9063,3,836,284.0,1578,1
789,408,37.63,-122.1,180900,3.7895,3,1377,435.0,2172,1
790,248,37.64,-122.08,172000,3.8,3,789,245.0,1340,1
791,226,37.64,-122.08,177900,5.7309,3,662,199.0,1116,1
792,271,37.64,-122.09,173100,4.1141,3,853,307.0,1885,1
793,200,37.64,-122.09,172600,5.2838,3,664,212.0,1180,1
794,1113,37.64,-122.08,182100,3.3479,3,4065,1253.0,5267,1
795,418,37.64,-122.08,179500,3.142,3,1109,440.0,1897,1
796,185,37.63,-122.08,176000,3.7614,3,548,171.0,767,1
797,149,37.63,-122.08,192600,4.25,3,431,127.0,691,1
798,160,37.64,-122.08,182700,3.9338,3,463,133.0,786,1
799,1463,37.64,-122.07,134900,2.5158,3,5436,1516.0,5861,1
800,693,37.63,-122.07,157600,2.4808,3,2028,723.0,2784,1
801,862,37.64,-122.07,190900,4.7083,3,2426,860.0,4524,1
802,282,37.64,-122.06,158200,4.1652,3,1038,304.0,1468,1
803,430,37.64,-122.06,350000,3.5541,3,857,450.0,1655,1
804,291,37.65,-122.06,158200,3.8036,3,848,286.0,1227,1
805,220,37.64,-122.06,146100,3.8259,3,729,252.0,1160,1
806,159,37.63,-122.04,226700,3.2331,3,369,172.0,952,1
807,350,37.62,-122.03,198700,4.7109,3,1001,352.0,2072,1
808,527,37.62,-122.03,221200,4.2468,3,1472,547.0,2964,1
809,176,37.62,-122.04,208500,6.396,3,453,173.0,1032,1
810,134,37.62,-122.04,204200,3.8125,3,328,118.0,657,1
811,302,37.62,-122.04,193200,3.2857,3,793,324.0,1540,1
812,204,37.62,-122.03,209500,3.8929,3,632,236.0,1298,1
813,281,37.61,-122.03,164900,3.7262,3,1002,271.0,1409,1
